run_name,epoch,split,loss,accuracy,f1,auc,prauc,rocpr_path,center_0_accuracy,center_0_f1,center_0_auc,center_0_prauc,center_3_accuracy,center_3_f1,center_3_auc,center_3_prauc,center_4_accuracy,center_4_f1,center_4_auc,center_4_prauc,seed,outlier_filter,data_fraction,precomputed_embeddings,resize_hw,adapter_enabled,adapter_cls,head_cls,backbone,use_center_balanced_batches,center_proportions,early_stopping_monitor,early_stopping_mode,early_stopping_patience
baseline_norm,0,train,0.16538906617812812,0.93664,0.9363919285212328,0.9822218994159728,0.985122471485323,,0.9088758729443568,0.9096795802165903,0.9688641229899189,0.9741421369202276,0.9289142326349469,0.9281560487130676,0.9785954918803269,0.9824156627814861,0.9548611111111112,0.954716371773282,0.9902691751310296,0.9916773723829235,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,0,val,0.3048393428654305,0.8717625487050195,0.8663721041318366,0.947601735973997,0.9519096134521425,runs/baseline_norm/seed_0/curves/val_epoch_000.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,1,train,0.13940566923633219,0.94754,0.9473768682917043,0.9869807025464014,0.989112137258794,,0.9230119396260419,0.9230942334739803,0.9763231109238651,0.9802525669850555,0.9425121271545052,0.9422319020950011,0.9850166788034287,0.9876813489403552,0.9620355040470935,0.961912012365331,0.9922759397686722,0.9934487350758382,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,1,val,0.30910181844334683,0.8736820994728398,0.866825746820914,0.9491795517953596,0.9538765484922305,runs/baseline_norm/seed_0/curves/val_epoch_001.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,2,train,0.13408101529330016,0.94963,0.9495164119268353,0.9878748382568687,0.989909942885103,,0.9252083802658256,0.9253261358524516,0.9777863238195462,0.9817130541539216,0.9453245949014346,0.9450822858623817,0.9860307849174371,0.98858173243278,0.9634381898454746,0.9633691194765701,0.9928228686925233,0.9938677319415264,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,2,val,0.46563103639326076,0.8283577813431126,0.800956842420014,0.9396277098787025,0.9455351586927052,runs/baseline_norm/seed_0/curves/val_epoch_002.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,3,train,0.13213178281594068,0.9508,0.9507023907336526,0.9881987615280232,0.9901566052357119,,0.9277990538409552,0.9278802880288028,0.9788840094543018,0.9825729771111011,0.9468211373722778,0.9466076008393565,0.9863714882894208,0.9887852745099096,0.9637371228844739,0.9636845135290731,0.9928920813669901,0.9939587265827932,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,3,val,0.3207847961676192,0.8766330506532203,0.8686153658387746,0.9515210926729569,0.9563673208730072,runs/baseline_norm/seed_0/curves/val_epoch_003.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,4,train,0.1303207516692765,0.95171,0.951613711285458,0.9884404758076117,0.9903941413947679,,0.929263347600811,0.9293270312851677,0.9790638802312989,0.9827187502249481,0.947801630715244,0.9476544104328926,0.986992303766646,0.9893140863328704,0.9643579838116262,0.9642708957632198,0.9928125439512698,0.9939651289796323,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,4,val,0.3105178291879092,0.8782374512949805,0.8715779295340546,0.9527376954143538,0.9564770914549598,runs/baseline_norm/seed_0/curves/val_epoch_004.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,5,train,0.12978129072383046,0.95213,0.9520547259196939,0.9885583600898514,0.9904963417780432,,0.9306713223699031,0.9307298407517867,0.9794448931398327,0.9831402375994114,0.9471823717617918,0.9470388864453702,0.9868842637217949,0.9892365684547906,0.9653007726269316,0.9652472306027038,0.9930672180820888,0.9941262238265163,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,5,val,0.34883814297490995,0.8653735961494384,0.8531516609894059,0.9513571824968039,0.9549343919294236,runs/baseline_norm/seed_0/curves/val_epoch_005.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,6,train,0.12937835009705276,0.95232,0.9522464595477035,0.9886862783663494,0.9905807199257314,,0.9296012615453931,0.9297279064537891,0.9797826908777356,0.9832251596090615,0.9485240994942719,0.9483682289914335,0.9869895021662323,0.9893635103703713,0.9649788447387785,0.9649231903083904,0.9931144212804757,0.9941634337670576,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,6,val,0.3105126719122179,0.881331652532661,0.8739193960793863,0.9555584427006862,0.9594757809151274,runs/baseline_norm/seed_0/curves/val_epoch_006.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,7,train,0.12914639562003313,0.95257,0.9525115892547834,0.98871120504893,0.9905943197094892,,0.9299391754899752,0.9299943725379853,0.9798864910277453,0.9833155088219419,0.9482660749303333,0.9481738051541861,0.987081576817091,0.9893699841931407,0.9656456953642384,0.9655918931368033,0.9930685474070662,0.9941702369923495,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,7,val,0.32111876956584134,0.8772060508824203,0.8713608259799508,0.9494770689983683,0.9543943569827583,runs/baseline_norm/seed_0/curves/val_epoch_007.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,8,train,0.12888141897970812,0.95304,0.9529581471760864,0.98871403770377,0.9906047866662043,,0.9308965983329579,0.9309004899476263,0.9802896951674692,0.9836126769988914,0.9495820002064197,0.9494384929876313,0.9870976087890402,0.989452959377554,0.9651628035320088,0.9651106556433227,0.9929355704927265,0.994018893331398,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,8,val,0.356623175802067,0.8714760485904194,0.8594699580226803,0.9524220560776925,0.9580132497300216,runs/baseline_norm/seed_0/curves/val_epoch_008.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_norm,9,train,0.12839371152117848,0.95304,0.9529647435897436,0.9888588299069471,0.9907082664637346,,0.9306150033791395,0.9307242465137202,0.9801694070215009,0.9835312181765169,0.9490917535349366,0.9489560965513673,0.9871587739577681,0.9894795940006481,0.9657146799116998,0.9656475358846163,0.9931938434245787,0.9942218647576239,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
