run_name,epoch,split,loss,accuracy,f1,auc,prauc,rocpr_path,center_0_accuracy,center_0_f1,center_0_auc,center_0_prauc,center_3_accuracy,center_3_f1,center_3_auc,center_3_prauc,center_4_accuracy,center_4_f1,center_4_auc,center_4_prauc,seed,outlier_filter,data_fraction,precomputed_embeddings,embedding_precompute_allowed,resize_hw,adapter_enabled,adapter_cls,head_cls,backbone,use_center_balanced_batches,center_proportions,early_stopping_monitor,early_stopping_mode,early_stopping_patience
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,0,train,0.2987766002408,0.8765382557517389,0.87604082728982,0.945952352500327,0.9532730589413808,,0.8538838612368024,0.8631950573698146,0.9424522697476237,0.9512389737338118,0.8642101671784373,0.8568087785572944,0.9362775839305922,0.9447048663262363,0.8970953712333023,0.8980847627105607,0.9600015867876187,0.9652512998300623,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,0,val,0.6326113984873306,0.7475644699140401,0.6656546489563567,0.8993973898393861,0.8991322977026008,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_000.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,1,train,0.2386383262326878,0.9054975922953451,0.9049956296644927,0.9642725721845623,0.9694682022087624,,0.8866892911010558,0.8916531458446006,0.9599555751861168,0.9656114766602185,0.896563485972542,0.8922065227050564,0.9573100104204304,0.9634367784975227,0.9213858463450633,0.9218291364127916,0.9746740915846102,0.9787393280462438,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,1,val,0.4640806505465072,0.792836676217765,0.7553299492385787,0.9030198198577117,0.9042734926762277,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_001.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,2,train,0.232282945189631,0.9068686463349385,0.9063267296760956,0.9659682225799354,0.9705810298125084,,0.8917797888386124,0.8965392934390771,0.9603643318389924,0.9666574092641984,0.8961958375980894,0.8923294700521985,0.9605269388832729,0.9656663281758293,0.9228021124572848,0.9228260869565217,0.9747200554101605,0.9784144263211947,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,2,val,0.4651891399668232,0.8040114613180516,0.7636489288182446,0.9151393850215279,0.9189027163720039,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_002.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,3,train,0.22379610044388384,0.9114834135901552,0.9110521186867838,0.9683251406753548,0.972829626212031,,0.8950442811381195,0.8993676603432701,0.9623645142405693,0.9675497387067734,0.8995480515050738,0.8957706600601664,0.9624670179707332,0.9679869241944669,0.9291375291375291,0.9294226899860702,0.9773152114232107,0.9809373973243336,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,3,val,0.48792160043841626,0.7994269340974212,0.7531734837799718,0.9219475424552807,0.9254873358226428,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_003.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,4,train,0.21857270084465008,0.9136904761904762,0.913147356731837,0.9696106834931932,0.9741256583713667,,0.8963632937629545,0.9003262051467923,0.9633625760908485,0.9686926023454568,0.9057730024729257,0.9024799223369517,0.964322884393733,0.9697399562429155,0.9280497280497281,0.9280385452284737,0.9782180560588277,0.9818739956488933,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,4,val,0.4777625039321919,0.7994269340974212,0.7557571528262387,0.9184683798070558,0.9219001031671794,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_004.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,5,train,0.2162320257417176,0.9151284109149278,0.914620197806634,0.9703559182379228,0.9747044675511223,,0.8973054456378369,0.9017486929872003,0.9648257086182299,0.9698803511152952,0.9025076765609007,0.898876404494382,0.9648182245587189,0.9698969361402889,0.9339703254874544,0.9339857098477788,0.9785449420462413,0.9821640745642732,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,5,val,0.4046018330473878,0.8246418338108883,0.797886393659181,0.9207360131122504,0.925146282341069,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_005.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,6,train,0.21501772045299866,0.9146268057784912,0.9142857142857143,0.9707416659996169,0.974799688430078,,0.8988128886376484,0.9032258064516129,0.9652561085818541,0.970521227887904,0.9043841692255203,0.9010678669137764,0.9639923621736546,0.9689595604208996,0.9304746368367902,0.9306470360325455,0.9800918472360731,0.9830000198874623,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,6,val,0.3850448740875884,0.8312320916905445,0.812718600953895,0.9203262552899669,0.9240381374149782,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_006.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,7,train,0.21053929249031011,0.9165997859818085,0.9161003835026577,0.9719459086191452,0.9759122208650273,,0.901395173453997,0.9050299618667151,0.9668694446756014,0.9719401938196627,0.9083930399181167,0.9053744493392071,0.9669201524232643,0.9714117126191757,0.9303355079217148,0.930297614422255,0.9793064169657517,0.9825251158412547,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,7,val,0.36229943436438633,0.8432664756446991,0.8276079420107154,0.926166043595998,0.930602588160529,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_007.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,8,train,0.21281931639004673,0.9159644194756554,0.9155889960028215,0.9712232854955181,0.9754440933688172,,0.901395173453997,0.9055445186924327,0.9665403135128737,0.9720567814513779,0.9064551888803616,0.9032713164623931,0.964914771818176,0.9699033040334979,0.9306300007768197,0.9307376095555728,0.9797332644821629,0.9828030784587831,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,8,val,0.4490260594613748,0.8157593123209169,0.78195998643608,0.9204652509265554,0.923144347873945,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_008.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,9,train,0.21327740444321885,0.9163657035848047,0.915958197520078,0.9711565809758858,0.9750690929888409,,0.8988128886376484,0.9027350117732295,0.9634552207842401,0.9686199909205528,0.9079665643125213,0.9048249095880745,0.9668721332065137,0.9715081233996679,0.9312514565369377,0.9314006666149911,0.9790604186598165,0.9822180641417968,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,9,val,0.4612538749734833,0.8080229226361032,0.7692837465564738,0.9213682296720525,0.9248581665271332,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_009.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,10,train,0.2092943966962744,0.9176364365971108,0.917201734628702,0.9721974726465078,0.9758486551873022,,0.907103825136612,0.9102494083378846,0.9678724686116369,0.9728168986377165,0.9075637417924448,0.9044933920704846,0.9671041967395864,0.9714137393654428,0.9311577311577311,0.9313391196528208,0.9794487451116185,0.9820593572789184,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,10,val,0.45211245538028955,0.8126074498567335,0.7752577319587629,0.9219620006302449,0.9255817174175048,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_010.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,11,train,0.20703121103693164,0.9179039593365436,0.9173762326254501,0.9727594505174482,0.9768525360620204,,0.9061616732617298,0.9096188747731397,0.9691093178963401,0.9741242433138655,0.9077106789491641,0.9043155288291475,0.9672287507392971,0.9718894595739528,0.9320282762370854,0.9321442419542458,0.9802171177721962,0.9834380251648065,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,11,val,0.38438717109155435,0.8361031518624642,0.8154838709677419,0.9253392988639488,0.9292900102360834,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_011.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,12,train,0.20603941076466542,0.9177701979668271,0.9173195252345248,0.9732127826358902,0.9770087740654372,,0.9055963821368005,0.9092884302009777,0.9690741498570544,0.9735299626105143,0.9078195616952333,0.9046989332628053,0.9682946625403858,0.9726882355903125,0.9318570318570318,0.9318834951456311,0.9804936406496052,0.9836072700304982,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,12,val,0.4205281248988082,0.8246418338108883,0.7985516787360105,0.9174007750238972,0.9223109999864488,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_012.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,13,train,0.20367597660309908,0.9199772605671482,0.9197545353945207,0.9737907341778111,0.977394162350296,,0.910495571886188,0.9140582594535914,0.970294800529723,0.9744742694364448,0.9072226485887269,0.9044104726761554,0.9680023261239782,0.9723053221160474,0.9355089355089355,0.9357187112763321,0.9813343026317737,0.9841457960435991,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_jitter_k2_outliers,13,val,0.3820244966066319,0.8363896848137535,0.8134596537079386,0.9274925811489714,0.9320902431189826,runs/dinov2_vits14_norm_10pct_aug_jitter_k2_outliers/seed_0/curves/val_epoch_013.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
