run_name,epoch,split,loss,accuracy,f1,auc,prauc,rocpr_path,center_0_accuracy,center_0_f1,center_0_auc,center_0_prauc,center_3_accuracy,center_3_f1,center_3_auc,center_3_prauc,center_4_accuracy,center_4_f1,center_4_auc,center_4_prauc,seed,outlier_filter,data_fraction,precomputed_embeddings,embedding_precompute_allowed,resize_hw,adapter_enabled,adapter_cls,head_cls,backbone,use_center_balanced_batches,center_proportions,early_stopping_monitor,early_stopping_mode,early_stopping_patience
dinov2_vits14_r98_norm_jitter,11,val,0.32743750605476113,0.8731377492550997,0.8652547014789118,0.9512375934878176,0.9542760464211305,runs/dinov2_vits14_r98_norm_jitter/seed_0/curves/val_epoch_011.npz,,,,,,,,,,,,,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,12,train,0.12987494005735964,0.9526,0.9525268914127757,0.9886548851585766,0.9904983453826492,,0.9316850642036495,0.9317811146729655,0.9803856731939634,0.9836365383074134,0.9483950872123026,0.9482508797350445,0.9868181318375046,0.9891514160107641,0.9648868653421634,0.9648294446875648,0.9929437188212483,0.9940212855086084,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,12,val,0.34087214850663533,0.8728798991519596,0.863245492371706,0.9514624530666453,0.9557151278050321,runs/dinov2_vits14_r98_norm_jitter/seed_0/curves/val_epoch_012.npz,,,,,,,,,,,,,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,13,train,0.12943086590068414,0.9527,0.9526128075659213,0.98871030423149,0.9905686295699994,,0.9331493579635053,0.9332658683308034,0.980686377698942,0.9840214096703551,0.9482660749303333,0.9480986772281328,0.9868600067090875,0.9892014443898898,0.9646339220014717,0.9645605788285174,0.99295965591545,0.9940190934966143,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,13,val,0.38349460818020303,0.8605603942241576,0.846335995958703,0.947528868219088,0.9518665182171109,runs/dinov2_vits14_r98_norm_jitter/seed_0/curves/val_epoch_013.npz,,,,,,,,,,,,,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,14,train,0.1286126672120951,0.95258,0.9524859221258091,0.9888837735898568,0.9907312989968454,,0.9316287452128857,0.9317133535830802,0.981103240420928,0.9843831538617929,0.9479048405408195,0.947695655552965,0.9868109853596433,0.9892010118965985,0.9653007726269316,0.9652488312645372,0.9932403370151217,0.9942381444149262,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,14,val,0.3424508382705417,0.8752865001146001,0.8683342911587671,0.9440784051067231,0.9510627857146139,runs/dinov2_vits14_r98_norm_jitter/seed_0/curves/val_epoch_014.npz,,,,,,,,,,,,,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,15,train,0.1289883902025409,0.95278,0.9527317864221506,0.9887932650376111,0.9906450406070707,,0.9308402793421942,0.931073192635833,0.9807151349462218,0.9839687787718934,0.949014346165755,0.9488745148771022,0.9868299028202312,0.9892156450882812,0.9650938189845475,0.9650488119358998,0.9931359749577764,0.9941749167681508,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,15,val,0.3201323590144484,0.8762892505157002,0.8726253687315634,0.9491243317383186,0.9528789770748161,runs/dinov2_vits14_r98_norm_jitter/seed_0/curves/val_epoch_015.npz,,,,,,,,,,,,,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,16,train,0.12851051224630325,0.95309,0.9530162354897188,0.9888049462637597,0.9906549271426749,,0.9309529173237215,0.9311313335580272,0.9809601012701721,0.9840633294049921,0.9488853338837857,0.9487252491264397,0.9867703461749348,0.9891846199499912,0.9658756438557763,0.965811178178132,0.9931489435434561,0.9942108123455231,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,16,val,0.33717440557474054,0.8763752005500802,0.869373051191233,0.9463752718631961,0.9533166241709253,runs/dinov2_vits14_r98_norm_jitter/seed_0/curves/val_epoch_016.npz,,,,,,,,,,,,,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,17,train,0.12838734057232737,0.95295,0.9528911138923655,0.9888841507971593,0.9907171951792231,,0.9325861680558685,0.9327716933445661,0.9811968458000622,0.9843738154285325,0.9487821240582104,0.9486429846575768,0.9868454833936348,0.9892244308941347,0.9649788447387785,0.9649231903083904,0.9931825542088785,0.9942045108079132,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,17,val,0.3360405790081331,0.8726220490488196,0.86390351414228,0.950773772588331,0.953560655384775,runs/dinov2_vits14_r98_norm_jitter/seed_0/curves/val_epoch_017.npz,,,,,,,,,,,,,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,18,train,0.12846383090116084,0.95372,0.9536634694327079,0.988898327071612,0.9907225978192502,,0.9317413831944131,0.9319254100202202,0.9810969218199372,0.9842261472597799,0.9503044689854474,0.9501552795031056,0.9869567165172846,0.9893120818267149,0.9657376747608536,0.9656950775889855,0.9931729824345177,0.9942077137066975,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,18,val,0.3519835606135008,0.8711035984414394,0.86053504448371,0.9502279777218352,0.9559384714977518,runs/dinov2_vits14_r98_norm_jitter/seed_0/curves/val_epoch_018.npz,,,,,,,,,,,,,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,19,train,0.12891441863458603,0.95292,0.9528709858252583,0.9888634683967481,0.9906846918389667,,0.9317977021851769,0.9319089120044982,0.9806955764654445,0.9839659594682719,0.9488079265146042,0.948688770496043,0.9870154529221556,0.9893488063426845,0.9652087932303164,0.9651743583841639,0.993146579946539,0.9941602990413257,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,19,val,0.361969763123047,0.8712181984872794,0.8600168166671857,0.9486613447951591,0.9547402626271926,runs/dinov2_vits14_r98_norm_jitter/seed_0/curves/val_epoch_019.npz,,,,,,,,,,,,,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,20,train,0.12919335420317948,0.9525,0.9524334067694773,0.9888268878885496,0.9906412743273179,,0.9316850642036495,0.9317887870438059,0.9812010899206071,0.9843188238571451,0.9480854577355764,0.9479511589403974,0.9867284513299652,0.9890435721841161,0.9649328550404709,0.9648787453075701,0.9931539319491197,0.9942124241830959,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_jitter,20,val,0.3436805835242556,0.8723928489571395,0.8642073170731708,0.9490172980403366,0.9540848251446689,runs/dinov2_vits14_r98_norm_jitter/seed_0/curves/val_epoch_020.npz,,,,,,,,,,,,,0,False,,True,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
