run_name,epoch,split,loss,accuracy,f1,auc,prauc,rocpr_path,center_0_accuracy,center_0_f1,center_0_auc,center_0_prauc,center_3_accuracy,center_3_f1,center_3_auc,center_3_prauc,center_4_accuracy,center_4_f1,center_4_auc,center_4_prauc,seed,outlier_filter,data_fraction,precomputed_embeddings,resize_hw,adapter_enabled,adapter_cls,head_cls,backbone,use_center_balanced_batches,center_proportions,early_stopping_monitor,early_stopping_mode,early_stopping_patience
baseline_balanced_outliers,0,train,0.17710924239957182,0.9324821398196972,0.932315922969531,0.9795196127726198,0.9830060481224858,,0.9121732720984295,0.914434071700823,0.9732086826581741,0.9782512684615592,0.9216987015932415,0.9203988702518877,0.9745625508621368,0.978925787304524,0.950428887322917,0.950282706180542,0.9874656168377746,0.9895962479695074,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
baseline_balanced_outliers,0,val,0.4586912590379064,0.825120330048132,0.7979878210219751,0.9379328019923965,0.9424035681927063,runs/baseline_balanced_outliers/seed_0/curves/val_epoch_000.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
baseline_balanced_outliers,1,train,0.15545159247378307,0.9414122299710835,0.9413567438148444,0.9839701169101395,0.9867127984178389,,0.9213585076827124,0.9230598546624508,0.9774265482797532,0.9816804381982401,0.9328117026705222,0.9322973204593499,0.9802959114117012,0.9838220567095713,0.9573785629237237,0.9571589077231205,0.9901615902116792,0.991741217619262,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
baseline_balanced_outliers,1,val,0.3429003163628403,0.8631102452440981,0.8601206159611219,0.9351806394057418,0.9439578484439846,runs/baseline_balanced_outliers/seed_0/curves/val_epoch_001.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
baseline_balanced_outliers,2,train,0.15253347311524393,0.9431344616431366,0.9430381768808903,0.9844798267565568,0.987196887446423,,0.9227192833248284,0.9242988058872535,0.9785692740727906,0.9826104378390448,0.9365821851788853,0.936047342691329,0.9813905259754716,0.984801488322737,0.9575000607489126,0.9572591090149312,0.9898505975286359,0.9915188671828862,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
baseline_balanced_outliers,2,val,0.34676340619814056,0.8619355947742379,0.8606701940035273,0.9351264338861225,0.942320539976779,runs/baseline_balanced_outliers/seed_0/curves/val_epoch_002.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
baseline_balanced_outliers,3,train,0.14959680227165004,0.944293247150876,0.9443252087804671,0.9851033711840007,0.9876733384991083,,0.9250439417134433,0.9264574988874055,0.9790669672151601,0.982909486541689,0.937489368940296,0.9372920399283338,0.9820597672034838,0.9853111551322165,0.9583748450902729,0.9581981014666049,0.990359035663786,0.9919767992389084,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
baseline_balanced_outliers,3,val,0.3277925447640662,0.868439147375659,0.8692706257473097,0.9426103957239658,0.9474042282078158,runs/baseline_balanced_outliers/seed_0/curves/val_epoch_003.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
baseline_balanced_outliers,4,train,0.14724967002387546,0.9450586834495662,0.9450750329464779,0.985526977479714,0.9880117430566627,,0.9241934569371208,0.9257263485361924,0.9790556476387627,0.9829293164841554,0.9385949991495153,0.9381602238337235,0.9824909691511723,0.9856334690403775,0.9595412242120867,0.959454523316693,0.9909485315222318,0.9924461273633781,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
baseline_balanced_outliers,4,val,0.30952842639717354,0.8766617006646803,0.8738905000439406,0.9476970696587041,0.9519243942507134,runs/baseline_balanced_outliers/seed_0/curves/val_epoch_004.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
baseline_balanced_outliers,5,train,0.14692860488109113,0.944633441061405,0.944522561677106,0.9855968944326265,0.9880119639232128,,0.9257243295345013,0.9271412680756396,0.9798288987800738,0.9836047234484211,0.9378862618359132,0.9373480884161162,0.9824698453749611,0.9854852986754621,0.9585206424804996,0.9582895540623091,0.9908037052917296,0.9922775869178162,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
baseline_balanced_outliers,5,val,0.3530865911079364,0.8635113454045381,0.8549418427623166,0.9417790988638284,0.947100213205287,runs/baseline_balanced_outliers/seed_0/curves/val_epoch_005.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
baseline_balanced_outliers,6,train,0.1452392338170586,0.9455583432556557,0.9455079434329676,0.9859347957898771,0.9883012863391634,,0.9254408346090605,0.9268753823055108,0.9797681535306532,0.9835033677212768,0.9393887849407495,0.9389456850762465,0.9830841540634964,0.9860052293459375,0.9594683255169733,0.9592932448262398,0.9910766618757806,0.9925653740313717,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,True,,val_loss,min,10
