run_name,epoch,split,loss,accuracy,f1,auc,prauc,rocpr_path,center_0_accuracy,center_0_f1,center_0_auc,center_0_prauc,center_3_accuracy,center_3_f1,center_3_auc,center_3_prauc,center_4_accuracy,center_4_f1,center_4_auc,center_4_prauc,seed,outlier_filter,data_fraction,precomputed_embeddings,embedding_precompute_allowed,resize_hw,adapter_enabled,adapter_cls,head_cls,backbone,use_center_balanced_batches,center_proportions,early_stopping_monitor,early_stopping_mode,early_stopping_patience
dinov2_vits14_norm_10pct_aug_outliers,0,train,0.3255210988235512,0.863061797752809,0.8626345979671933,0.9357134158578367,0.9437548138863764,,0.8450226244343891,0.8553326293558606,0.9349457657325466,0.9441341129450098,0.8567041965199591,0.849624060150376,0.9267304790645039,0.9357969244069522,0.8762814538676608,0.8770548738133828,0.9480946712819601,0.9542413556559803,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_outliers,0,val,0.6506412216721604,0.7421203438395415,0.6567505720823799,0.8879780603766815,0.8896072710582575,runs/dinov2_vits14_norm_10pct_aug_outliers/seed_0/curves/val_epoch_000.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_outliers,1,train,0.26819523770726894,0.8921548956661316,0.8914908650449177,0.9552444968064477,0.9607104537051756,,0.8829185520361991,0.8885298869143781,0.951359309687042,0.9566703278170233,0.8859043233563572,0.8805570433851098,0.9507566593880745,0.957882675320037,0.9016546259613144,0.902224281742354,0.9635908154663096,0.9678551332887895,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_outliers,1,val,0.44848884448204956,0.7988538681948424,0.7687747035573123,0.897489567933871,0.9008041709040946,runs/dinov2_vits14_norm_10pct_aug_outliers/seed_0/curves/val_epoch_001.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_outliers,2,train,0.25142154989713267,0.9008828250401284,0.9002624671916011,0.9605089111689079,0.9659422103374367,,0.8902714932126696,0.8945652173913043,0.9565270549677056,0.9640104613806102,0.892272262026612,0.8873427883328874,0.9548001553900193,0.9604883496441557,0.91309412861137,0.9138369138369138,0.9696027377298498,0.9737888385441152,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_outliers,2,val,0.46220956460389917,0.7968481375358166,0.7585972080354103,0.9049532721643001,0.9084247527399799,runs/dinov2_vits14_norm_10pct_aug_outliers/seed_0/curves/val_epoch_002.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_outliers,3,train,0.2490326960901483,0.9021869983948636,0.9014852985753259,0.9611210507822591,0.9670803693554981,,0.886376483889203,0.8911748781808337,0.9550283901989872,0.9638176551833099,0.8922998209260681,0.8880021282255919,0.9548102853312807,0.9611778393057745,0.9177156177156177,0.9177347937543696,0.9707287425367076,0.9751563449874889,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_outliers,3,val,0.4214828521285427,0.8146131805157593,0.7886311662855277,0.9116403423827271,0.9157442863870744,runs/dinov2_vits14_norm_10pct_aug_outliers/seed_0/curves/val_epoch_003.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_outliers,4,train,0.25260446094915295,0.9004815409309791,0.8995341300384849,0.9593582623334072,0.965964026355333,,0.8846806105144149,0.8896103896103896,0.954359558033659,0.9637232174460171,0.8892299820926068,0.8843173924659364,0.95327955553461,0.9601527480572619,0.9172494172494172,0.9171141723091291,0.9688739077424835,0.9738554473114065,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_outliers,4,val,0.5060159066632458,0.7893982808022922,0.7379679144385026,0.9072393067830855,0.9122374876156969,runs/dinov2_vits14_norm_10pct_aug_outliers/seed_0/curves/val_epoch_004.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_outliers,5,train,0.2423824074814159,0.9008828250401284,0.9004634293773927,0.9632821542926819,0.968494247519149,,0.8892029395138497,0.8937093275488069,0.9577062765358842,0.964406693527483,0.8902251791197543,0.8860557768924303,0.958590341142913,0.9644031330362031,0.9154043346539268,0.9159138290479499,0.9714269574059428,0.9753324172388976,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_norm_10pct_aug_outliers,5,val,0.40443036807318256,0.8194842406876791,0.8023839397741531,0.9072902389903462,0.9129477217692912,runs/dinov2_vits14_norm_10pct_aug_outliers/seed_0/curves/val_epoch_005.npz,,,,,,,,,,,,,0,True,0.1,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
