run_name,epoch,split,loss,accuracy,f1,auc,prauc,rocpr_path,center_0_accuracy,center_0_f1,center_0_auc,center_0_prauc,center_3_accuracy,center_3_f1,center_3_auc,center_3_prauc,center_4_accuracy,center_4_f1,center_4_auc,center_4_prauc,seed,outlier_filter,data_fraction,precomputed_embeddings,resize_hw,adapter_enabled,adapter_cls,head_cls,backbone,use_center_balanced_batches,center_proportions,early_stopping_monitor,early_stopping_mode,early_stopping_patience
uni_r96_norm,5,train,0.02184488779266172,0.99309,0.9931140320282215,0.9995898162588429,0.9996150229930407,,0.9911579184501014,0.9912108828304316,0.9994073456781627,0.9994894437236914,0.993523583445144,0.9935447367744259,0.9996544391003028,0.999685771394511,0.9934924576894776,0.9935096208976446,0.9995826332010277,0.9995763013064856,0,False,,True,96x96,False,,DefaultBinaryHead,uni,False,,val_loss,min,10
uni_r96_norm,5,val,0.14919967759540032,0.9547043318817328,0.955292254616407,0.990515680637856,0.9921012002108744,runs/uni_r96_norm/seed_0/curves/val_epoch_005.npz,,,,,,,,,,,,,0,False,,True,96x96,False,,DefaultBinaryHead,uni,False,,val_loss,min,10
uni_r96_norm,6,train,0.022261937704046778,0.99309,0.9931137575364991,0.9995927903164205,0.999611860510466,,0.9915521513854472,0.991603224361845,0.9994788993935984,0.9995165076255927,0.9937300030962948,0.9937488745401692,0.999655276650997,0.9996811029207071,0.9931475349521707,0.9931663914878004,0.9995615437828079,0.9995618921069302,0,False,,True,96x96,False,,DefaultBinaryHead,uni,False,,val_loss,min,10
uni_r96_norm,6,val,0.1235290032976168,0.9650756360302544,0.9648693045909104,0.9924656937946663,0.99368045003215,runs/uni_r96_norm/seed_0/curves/val_epoch_006.npz,,,,,,,,,,,,,0,False,,True,96x96,False,,DefaultBinaryHead,uni,False,,val_loss,min,10
uni_r96_norm,7,train,0.021805406093405474,0.99324,0.9932631746791039,0.9996203498499732,0.9996435106089808,,0.9918337463392656,0.9918844797671685,0.9994520326514341,0.9995134024216399,0.994039632573021,0.9940566547456712,0.9997035443379723,0.9997265476119921,0.9931015452538632,0.9931208438431552,0.9996008884180222,0.9996047772493599,0,False,,True,96x96,False,,DefaultBinaryHead,uni,False,,val_loss,min,10
uni_r96_norm,7,val,0.13600839544371437,0.9632133852853542,0.9629586891299331,0.9917832417224647,0.9930035288945775,runs/uni_r96_norm/seed_0/curves/val_epoch_007.npz,,,,,,,,,,,,,0,False,,True,96x96,False,,DefaultBinaryHead,uni,False,,val_loss,min,10
uni_r96_norm,8,train,0.0215882845814101,0.99326,0.993284578442899,0.999639574022153,0.9996607350585183,,0.9913268754223924,0.9913783450901354,0.9994298541081976,0.9995014434434265,0.9940138301166271,0.9940332287433774,0.9997122394191043,0.9997312366520894,0.9933774834437086,0.9933978267846499,0.999648050372436,0.9996553447035942,0,False,,True,96x96,False,,DefaultBinaryHead,uni,False,,val_loss,min,10
uni_r96_norm,8,val,0.12696835345845364,0.9659924363969745,0.9656469771076317,0.9925302367611206,0.9937363137294488,runs/uni_r96_norm/seed_0/curves/val_epoch_008.npz,,,,,,,,,,,,,0,False,,True,96x96,False,,DefaultBinaryHead,uni,False,,val_loss,min,10
uni_r96_norm,9,train,0.02116912128154041,0.99365,0.9936738495870568,0.9996219038800591,0.9996537699107735,,0.9924532552376661,0.9925013989927253,0.9994488733509387,0.9995238233924746,0.9943492620497472,0.9943674288212752,0.9996521168611766,0.9996947289167866,0.9935154525386314,0.993535964791638,0.9996395773798187,0.9996443760968838,0,False,,True,96x96,False,,DefaultBinaryHead,uni,False,,val_loss,min,10
uni_r96_norm,9,val,0.14734375150472162,0.9595461838184736,0.9594602354292276,0.9898693382179621,0.9917278191831121,runs/uni_r96_norm/seed_0/curves/val_epoch_009.npz,,,,,,,,,,,,,0,False,,True,96x96,False,,DefaultBinaryHead,uni,False,,val_loss,min,10
uni_r96_norm,10,train,0.021005223305355477,0.99337,0.9933943747571461,0.999647422774105,0.9996746107474769,,0.9915521513854472,0.9916022841787034,0.9994944738568835,0.9995441740370059,0.9939622252038394,0.9939814814814815,0.9997067880160179,0.999735453468456,0.9935844370860927,0.9936048777133426,0.9996421524842898,0.9996585987677056,0,False,,True,96x96,False,,DefaultBinaryHead,uni,False,,val_loss,min,10
uni_r96_norm,10,val,0.15512208164097763,0.9553059821223928,0.9557446808510638,0.9910381427853006,0.9922982934494518,runs/uni_r96_norm/seed_0/curves/val_epoch_010.npz,,,,,,,,,,,,,0,False,,True,96x96,False,,DefaultBinaryHead,uni,False,,val_loss,min,10
