run_name,epoch,split,loss,accuracy,f1,auc,prauc,rocpr_path,center_0_accuracy,center_0_f1,center_0_auc,center_0_prauc,center_3_accuracy,center_3_f1,center_3_auc,center_3_prauc,center_4_accuracy,center_4_f1,center_4_auc,center_4_prauc,seed,outlier_filter,data_fraction,precomputed_embeddings,resize_hw,adapter_enabled,adapter_cls,head_cls,backbone,use_center_balanced_batches,center_proportions,early_stopping_monitor,early_stopping_mode,early_stopping_patience
baseline_outliers6,0,train,0.1770753818682195,0.9326653025196597,0.9325116367913622,0.9795433376301229,0.9830269411778516,,0.9110392923966661,0.9134440337617918,0.9726582648471267,0.9777668723858546,0.9231367063029455,0.9221770491803278,0.9753333862573267,0.9796927712815613,0.9499056560357126,0.9496263044635213,0.9871292339594561,0.9892777559741445,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,0,val,0.33830312290762427,0.8614771945908778,0.8562081784386617,0.9374653826041911,0.9433053669515812,runs/baseline_outliers6/seed_0/curves/val_epoch_000.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,1,train,0.15463758256387122,0.9421340876263842,0.942049803618246,0.9840760924125482,0.9868253612211053,,0.9208959455628013,0.9225215217995001,0.9769517954338746,0.981314957900161,0.934740932642487,0.9342143062338408,0.9809615724348422,0.984374237518468,0.9573180552679413,0.9571147844179864,0.9899456281194456,0.9916403335457107,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,1,val,0.34577232874984537,0.8632821453128581,0.8530245164469632,0.9450026191481942,0.9499422055885332,runs/baseline_outliers6/seed_0/curves/val_epoch_001.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,2,train,0.15064087736228568,0.9431471673888622,0.9430809399477806,0.9848639075233793,0.9874720113903784,,0.9212451097125361,0.9228633309268618,0.9781516627786228,0.98219365779414,0.936321243523316,0.935916153926374,0.981983700232204,0.9852033842874297,0.9580984376078603,0.9578638035958073,0.9902472120589662,0.9919247001993593,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,2,val,0.4408521407075127,0.8333428833371533,0.8102058794740449,0.9368706929438995,0.9425194589188233,runs/baseline_outliers6/seed_0/curves/val_epoch_002.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,3,train,0.14875494298418884,0.9448021986839994,0.9447606428363498,0.9852117480620576,0.9877789308528853,,0.9239537257570603,0.9255289609596268,0.978420652161047,0.9825468691385727,0.9387887265568335,0.9383752770895815,0.9824756092870384,0.9856677588028646,0.9586037093285471,0.9584228893665211,0.9905201836473778,0.9920813176996357,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,3,val,0.3409135217853505,0.8646859958743983,0.8581298248775946,0.9410283887795654,0.9465929794525644,runs/baseline_outliers6/seed_0/curves/val_epoch_003.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,4,train,0.1467072524672831,0.9446316803081367,0.9445972258465986,0.9856609875971108,0.9880847461767517,,0.9240190519392153,0.9254478691443195,0.9789015340952356,0.9828868200352645,0.9381136181125819,0.9377589036813172,0.9828573035532475,0.9858208757783701,0.9587868467680696,0.9586154308293089,0.9909196797296096,0.9923980693980605,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,4,val,0.3546096835883828,0.8627664451065781,0.8573385751727425,0.9369840830964066,0.9427223788904057,runs/baseline_outliers6/seed_0/curves/val_epoch_004.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,5,train,0.1459495663361364,0.9453137538115872,0.9452775268493425,0.9858111050113298,0.9882299293220225,,0.9248128827398503,0.9262513904338153,0.9789940063471286,0.982993162370437,0.9387855551525828,0.9384106132874606,0.9832036499033482,0.9861405040480852,0.9594320953564361,0.9592680729154633,0.9908937894248516,0.9923978595728014,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,5,val,0.3083776233589326,0.8778650011460004,0.8743848896484663,0.9496815984292519,0.9536747878661459,runs/baseline_outliers6/seed_0/curves/val_epoch_005.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,6,train,0.14533881939660032,0.9459456748515487,0.9459245211073983,0.9858996885531017,0.9883322215528543,,0.9246427761397142,0.926146151708808,0.9786242934895713,0.9827730658749995,0.9398492345154522,0.9395154988278197,0.9833224896732222,0.9862570585783209,0.9600064431507007,0.959835459419486,0.9911422722329498,0.9926388832688459,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,6,val,0.32351547564908273,0.8741977996791199,0.8704222858323251,0.9449478095027314,0.9498839240122173,runs/baseline_outliers6/seed_0/curves/val_epoch_006.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,7,train,0.14509716393145664,0.9459356443588509,0.9459215410855825,0.9859363636942492,0.9883657913392482,,0.9249829893399864,0.9264305177111717,0.9795901746539276,0.9833655401015319,0.9399528534051758,0.9396511325175736,0.9832156516361914,0.9862186622632911,0.9597533193731734,0.9595859232386718,0.9909462776039061,0.9925025244796702,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline_outliers6,7,val,0.35923313561914016,0.8616490946596379,0.8505555039767276,0.9441880588722211,0.9482298989877069,runs/baseline_outliers6/seed_0/curves/val_epoch_007.npz,,,,,,,,,,,,,0,True,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
