run_name,epoch,split,loss,accuracy,f1,auc,prauc,rocpr_path,center_0_accuracy,center_0_f1,center_0_auc,center_0_prauc,center_3_accuracy,center_3_f1,center_3_auc,center_3_prauc,center_4_accuracy,center_4_f1,center_4_auc,center_4_prauc,seed,outlier_filter,data_fraction,precomputed_embeddings,resize_hw,adapter_enabled,adapter_cls,head_cls,backbone,use_center_balanced_batches,center_proportions,early_stopping_monitor,early_stopping_mode,early_stopping_patience
baseline,5,train,0.14567128908012061,0.94556,0.9453819451411601,0.9858413426883945,0.98818885887857,,0.925489975219644,0.9264468783009951,0.9794012973305877,0.983131743059072,0.9392352151924863,0.9386574978510589,0.983081192358686,0.9859133287592232,0.9593910963944077,0.9592110125646711,0.9909474544761293,0.992424855365084,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,5,val,0.3614018701689572,0.8592138436855374,0.8458981435022579,0.946053771849196,0.9504713401097116,runs/baseline/seed_0/curves/val_epoch_005.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,6,train,0.14530398088730873,0.94561,0.9454359406506757,0.9859505314022879,0.988244701622604,,0.9257715701734625,0.9267207828310908,0.9796169925451291,0.983214898335428,0.939467437300031,0.9389030678681182,0.9832907464770828,0.9860903915814663,0.9591841427520236,0.9590040880430515,0.9909283521713805,0.9923815727214876,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,6,val,0.3152887606628386,0.8766330506532203,0.8718986136728744,0.9482553607369368,0.9530301443653362,runs/baseline/seed_0/curves/val_epoch_006.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,7,train,0.14449684120532125,0.9463,0.9461319316266752,0.986095786414425,0.988386102836672,,0.9257715701734625,0.926907719609583,0.9799467524643021,0.9834200923149057,0.9405769429249664,0.9399932254618412,0.983347819764598,0.986170502130499,0.9597820088300221,0.9595859232386718,0.9911068455113629,0.9925806943925551,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,7,val,0.32654250364116366,0.8743983497593399,0.8724914199290327,0.9416520223060072,0.9485202885243607,runs/baseline/seed_0/curves/val_epoch_007.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,8,train,0.14366200048644095,0.94619,0.9460394500656832,0.9862303846202464,0.9884896393348762,,0.926391079071863,0.9272959893196863,0.9800000228383169,0.9835485493273719,0.9398544741459387,0.9392826443697742,0.9834320249009866,0.9861993181758912,0.9599199779249448,0.959795169884437,0.9912886246211984,0.9927006417196902,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,8,val,0.359996539461627,0.8670066468026587,0.8570900806600579,0.9424160527084564,0.9493991069637545,runs/baseline/seed_0/curves/val_epoch_008.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,9,train,0.14374020086094738,0.94621,0.9460118635391889,0.9862275951662425,0.9885041667393217,,0.9268416309979726,0.9277811752932673,0.9802471524583893,0.983728628854841,0.9395964495820002,0.9390126351439364,0.9834803991126927,0.9862391844175701,0.96001195732156,0.9598021312498556,0.9911671325670466,0.9926352083664619,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,9,val,0.3275779840640133,0.8759741003896402,0.8747939262472885,0.9430286527300261,0.9490661803736572,runs/baseline/seed_0/curves/val_epoch_009.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,10,train,0.1429151978078112,0.9471,0.9469024772152407,0.9863763394459317,0.9886229325483761,,0.9289254336562289,0.9297014260249554,0.9803325296994865,0.9837779906460018,0.9403705232738157,0.9398130062244446,0.9836368093745724,0.9864033039783617,0.9605178440029434,0.9603271794634811,0.9913119771702469,0.99274177567018,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,10,val,0.3165644910269759,0.8744842997937199,0.8760854193183425,0.9451076483960276,0.9504960665308242,runs/baseline/seed_0/curves/val_epoch_010.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,11,train,0.14299746500462293,0.94671,0.9465287324028456,0.9863669604643547,0.9886185057508883,,0.9264473980626268,0.9273960418056482,0.9797429395184911,0.9833341516271924,0.9407833625761173,0.9401860877270714,0.9837601423760547,0.9865395886078608,0.9602649006622517,0.9600960650286348,0.9913169898992791,0.992714961718622,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,11,val,0.3302264528510807,0.8707597983039194,0.8657400517872555,0.9446306286601819,0.9483893732998859,runs/baseline/seed_0/curves/val_epoch_011.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,12,train,0.14297537627981977,0.94685,0.9467055721003921,0.986399975103518,0.9886237243682161,,0.9272358639333184,0.9281263907432131,0.9799421086732125,0.9834984001656191,0.9410671895964495,0.9405734505906229,0.9838079280386243,0.9865543165798685,0.96001195732156,0.9598559523534708,0.9913119031426029,0.9926763748359612,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,12,val,0.3194673409206173,0.8760600504240201,0.8759392027530829,0.9447241581755903,0.9510748445855893,runs/baseline/seed_0/curves/val_epoch_012.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,13,train,0.1428375262476504,0.94667,0.9465004062879327,0.9864701824627325,0.9886718275979174,,0.928362243748592,0.9291285937151772,0.9803218274104589,0.9837951612873134,0.9402673134482403,0.9397276679944805,0.983867193072471,0.9865366962131681,0.9598509933774835,0.9597008724553386,0.9913066355469681,0.9927137801190948,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,13,val,0.37881413292682686,0.8588127435250974,0.8475813435605593,0.9380142933153894,0.9436607544520361,runs/baseline/seed_0/curves/val_epoch_013.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,14,train,0.14241474402613938,0.94661,0.9464488109208719,0.9865752120961063,0.988752506434013,,0.9267853120072088,0.9276813529149978,0.9805030938623737,0.9838796282750897,0.9410929920528435,0.940517443526745,0.9838970745909519,0.9865849855371686,0.9596210448859456,0.9594850260717087,0.9914158390122265,0.9927963595051974,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,14,val,0.34964842080820685,0.8736247994499198,0.8695934959349594,0.9384977597963076,0.9478886058831607,runs/baseline/seed_0/curves/val_epoch_014.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,15,train,0.14341189079146832,0.94587,0.9457424948629278,0.9864084350673029,0.9886241041550733,,0.925321018247353,0.9263251472385821,0.980059954388075,0.983538838057997,0.9401383011662711,0.9396462018730489,0.9838605752235849,0.9865294649954195,0.9593681015452539,0.959217116347774,0.9912387490248654,0.9926957441950703,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,15,val,0.32452219724078946,0.8731090992436397,0.8754114039776084,0.9454247635727245,0.9509145977751342,runs/baseline/seed_0/curves/val_epoch_015.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,16,train,0.14164721252031626,0.94688,0.9467116086834396,0.9866537064157561,0.9888475952529463,,0.926222122099572,0.9270926090828139,0.9808925379162053,0.9840966591785452,0.9410671895964495,0.9405734505906229,0.9838831065356572,0.986656319178386,0.9604948491537896,0.9603068250080865,0.991438822480593,0.992826671614317,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
baseline,16,val,0.3358221661282821,0.8718198487279395,0.8746427570748109,0.9426541570897398,0.9497227075691381,runs/baseline/seed_0/curves/val_epoch_016.npz,,,,,,,,,,,,,0,False,,True,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
