run_name,epoch,split,loss,accuracy,f1,auc,prauc,rocpr_path,center_0_accuracy,center_0_f1,center_0_auc,center_0_prauc,center_3_accuracy,center_3_f1,center_3_auc,center_3_prauc,center_4_accuracy,center_4_f1,center_4_auc,center_4_prauc,seed,outlier_filter,data_fraction,precomputed_embeddings,embedding_precompute_allowed,resize_hw,adapter_enabled,adapter_cls,head_cls,backbone,use_center_balanced_batches,center_proportions,early_stopping_monitor,early_stopping_mode,early_stopping_patience
dinov2_vits14_r98_norm_aug,0,train,0.25265378609508277,0.8972,0.8967726387243187,0.960105496842419,0.9658051836701634,,0.8744086505969813,0.8784078516902945,0.9495592300010727,0.9584544514317233,0.8911652389307462,0.8888010123378678,0.9547218443679065,0.9619473551213591,0.9118837380426784,0.9115297594311308,0.970908281246637,0.9743335609270858,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,0,val,0.5452888483778291,0.7830621132248453,0.73853591160221,0.9098657604796528,0.9168202273861881,runs/dinov2_vits14_r98_norm_aug/seed_0/curves/val_epoch_000.npz,,,,,,,,,,,,,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,1,train,0.2315775933714211,0.90819,0.9078277631090185,0.9664439723553049,0.9712988332091057,,0.8838702410452804,0.8868897421832145,0.9557264890788755,0.9635143192563831,0.9013830116627103,0.8996376240743659,0.961143633155736,0.9673275705100162,0.9241859823399559,0.9238480194017785,0.9764765581355416,0.9793928139666874,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,1,val,0.3644377069665575,0.8385571854228742,0.8373596559586689,0.9221881530633199,0.9309231317619597,runs/dinov2_vits14_r98_norm_aug/seed_0/curves/val_epoch_001.npz,,,,,,,,,,,,,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,2,train,0.23174342376857995,0.9085,0.908143597156969,0.9664133857631484,0.9713471483628651,,0.8813922054516783,0.8842857142857142,0.9532074037001753,0.9615889535916191,0.9018990607905872,0.9001890160663656,0.9613572112458296,0.967588640398507,0.9254506990434143,0.9251615881809787,0.9769837120063058,0.9800528564348281,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,2,val,0.48872818195156065,0.8014267705707082,0.7685577854209102,0.9099214007981501,0.9191848063816995,runs/dinov2_vits14_r98_norm_aug/seed_0/curves/val_epoch_002.npz,,,,,,,,,,,,,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,3,train,0.22763870306357742,0.90997,0.9096691984307744,0.9676903410850035,0.9722738161348898,,0.8833633701284073,0.8863274603435973,0.9564029346475853,0.9640035671807721,0.903137578697492,0.9016144249921375,0.9627783976229923,0.9684724175764972,0.9269223693892568,0.9265915180633836,0.9771150201260438,0.9799923562057471,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,3,val,0.4015533054250913,0.8276988310795325,0.8096714981960884,0.9198013897547295,0.9282586966501987,runs/dinov2_vits14_r98_norm_aug/seed_0/curves/val_epoch_003.npz,,,,,,,,,,,,,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,4,train,0.22777963319912553,0.91043,0.9101307353487113,0.9676237415956372,0.9721725624598289,,0.8869677855372832,0.8896221745586537,0.9561982906408005,0.9632079802531524,0.9018990607905872,0.9004138509089004,0.9619473649109226,0.9677545728572983,0.9276122148638705,0.9273079942733109,0.9778697499341111,0.9809230824975894,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,4,val,0.43852587525521963,0.8197054778821912,0.7973986671388558,0.9158221507231991,0.9251766939605469,runs/dinov2_vits14_r98_norm_aug/seed_0/curves/val_epoch_004.npz,,,,,,,,,,,,,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,5,train,0.22855663258194922,0.90886,0.9085930918281382,0.9676031431968524,0.9722919424473642,,0.8837012840729894,0.8865820838139177,0.9554740305182086,0.9634644785754813,0.9018474558777996,0.900455330507144,0.9628283031277001,0.9687219497270028,0.9253817144959529,0.9250352299766673,0.9775131323348281,0.9803574819645484,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,5,val,0.5609431182632716,0.781572312628925,0.7350569919377259,0.909474946875012,0.915941369699303,runs/dinov2_vits14_r98_norm_aug/seed_0/curves/val_epoch_005.npz,,,,,,,,,,,,,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,6,train,0.2283146237652749,0.91056,0.910202606373366,0.9675329940387645,0.9722009194176792,,0.8856724487497184,0.8881789137380192,0.9558881970500125,0.9637558212133113,0.9042986892352152,0.9028574421832849,0.9628324189769768,0.9687870027379155,0.9263015084621045,0.9259250699147156,0.9769466590554403,0.9797350672089261,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
dinov2_vits14_r98_norm_aug,6,val,0.5950207009503496,0.7761861104744442,0.7235081758335103,0.9117332185266589,0.9206843197147241,runs/dinov2_vits14_r98_norm_aug/seed_0/curves/val_epoch_006.npz,,,,,,,,,,,,,0,False,,False,False,98x98,False,,DefaultBinaryHead,dinov2_vits14,False,,val_loss,min,10
